"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045296","cadherin binding","105/3319","279/14486",0.376344086021505,1.64257921967687,5.9084315174019,1.64415496508162e-08,1.8623791695379e-06,1.48367285365738e-06,"PLEC/TLN1/TBC1D10A/ADD1/SPTBN1/CALD1/CAPZB/PTPRO/EHD1/LARP1/AHNAK/EEF2/RPL29/WASF2/PICALM/MPRIP/PLIN3/SNX1/CTNNB1/PSEN1/PDLIM5/ARHGAP1/HDLBP/CTNNA1/SPTAN1/VASP/BSG/CHMP4B/ERC1/ALDOA/HSP90AB1/ARHGAP18/MYH9/BMPR2/CAST/PTPN11/GOLGA2/MPP7/PPFIBP1/IQGAP1/EZR/YWHAE/CDH19/BAG3/PACSIN2/FXYD5/PFN1/PKM/GCN1/MACF1/PTPRM/MARK2/EEF1D/CLINT1/SRC/CTNNA3/RAB11B/NOTCH3/NEO1/USO1/VCL/CDC42EP1/FLNA/CDH11/FMNL2/ANK3/COBLL1/SWAP70/LIMA1/EPS15L1/RANGAP1/EPHA2/PKP4/PARVA/EIF2S3/ITGA6/RSL1D1/OLFM4/EPS8L1/TNKS1BP1/DAB2IP/SH3GLB2/EGFR/ASAP1/STXBP6/MICALL1/FLNB/PTPRB/DDX6/PHLDB2/CDH5/ENO1/CBL/DNAJB1/DCHS1/PTPRJ/RDX/CDH6/TAGLN2/BAIAP2/ITGB1/LAD1/EPS8L2/PTPRT/CDH13",105
"GO:0051015","actin filament binding","80/3319","199/14486",0.402010050251256,1.7546000566254,5.84342490487962,3.11538426569756e-08,3.23480732921596e-06,2.57702400223929e-06,"PLEC/TLN1/FLII/SYNE1/ARPC4/ADD1/SPTBN1/ABLIM3/GAS2L1/PKNOX2/BIN1/MPRIP/ABLIM1/MYH11/CLASP2/CTNNA1/SPTAN1/FMNL3/FLNC/ACTR2/GSN/MYH9/CFL2/ARPC2/MICALL2/VILL/PPP1R9B/ADD3/IQGAP1/EZR/MYO1C/CFL1/FHOD1/TLN2/RCSD1/BLOC1S6/CACNB2/MACF1/FERMT2/ACTN1/CTNNA3/WDR1/LUZP1/CNN1/ACTN2/HIP1/FLNA/FMNL2/MYO9B/NEXN/TPM3/LIMA1/TPM2/CORO2B/DMTN/FMNL1/HCLS1/LCP1/EGFR/FLNB/XIRP2/TPM1/SVIL/TPM4/MYO5A/TTN/TNNC1/MYL4/TAGLN2/AIF1L/SAMD14/MYO1F/ERMN/MYH8/MYH7/CORO1A/MYH1/MYH2/GJB6/MYO1G",80
"GO:0005539","glycosaminoglycan binding","85/3319","218/14486",0.389908256880734,1.7017809608841,5.69171173020282,6.07676010147298e-08,5.82434083571948e-06,4.63998767262269e-06,"APLP2/TGFBR2/PRNP/ADAMTS1/ENG/SEMA5A/SLIT3/PAFAH1B1/SULF2/LYVE1/LTBP4/RPL29/BGN/FGFR1/ADAMTS8/GREM2/FGFR2/RSPO3/STAB1/EFEMP2/SFRP1/PTPRS/ANG/FBN1/FGFRL1/HBEGF/THBS1/PRELP/VIT/FGF2/NRP2/TGFBR3/HYAL2/CCDC80/GFRA2/ACAN/COL13A1/COLQ/FURIN/HK1/COL5A3/CD44/CRISPLD2/SERPINA5/BMP4/EGFLAM/APP/SUSD5/FGF1/FN1/FGF10/THBS4/FGF7/SOD3/SPOCK2/ADAMTS3/BCAN/APOB/DCN/CCL23/VCAN/RTN4RL1/SLIT2/LTF/EVA1C/NLRP3/PTN/ELANE/NRP1/ADAMTS5/COL28A1/GNS/PTPRC/PGLYRP1/LTBP2/PCOLCE/ADAMTS15/REG4/LPL/STAB2/IGHM/TENM1/HAPLN2/MPO/SELL",85
"GO:0005096","GTPase activator activity","87/3319","229/14486",0.379912663755459,1.65815451857836,5.47300886472461,1.67966616829116e-07,1.49490288977913e-05,1.19092120052524e-05,"TBC1D10A/ARHGAP31/TBC1D5/ARHGDIA/ARHGAP26/ARFGAP2/ARHGDIB/GNAQ/RGS14/RASA3/SMCR8/TSC2/ARHGAP1/RABEP1/ARHGAP6/ARRB1/SYDE1/STARD8/RGS5/ALS2CL/GIT1/GIT2/ABR/ARHGAP18/DEPDC5/SIPA1L1/TBC1D17/RIN3/AGFG2/ARHGAP35/CDC42EP2/DLC1/PDGFRB/ARHGAP23/TBC1D1/IQGAP1/DOCK1/RAPGEF2/OCRL/ADAP2/TAGAP/NCKAP1L/BCR/RGS9/ADAP1/ACAP1/SEC23A/TBC1D22B/RGS6/SGSM2/JUN/VAV3/PREX1/MYO9B/GDI2/STARD13/TBC1D4/ASAP3/SOS1/RANGAP1/THY1/DOCK4/SIPA1/DAB2IP/ARHGEF6/ASAP1/ALDH1A1/ARFGAP1/RASA2/DOCK5/ARHGAP30/AGAP11/DEPTOR/EVI5L/SMAP2/CHM/ARHGAP24/NRP1/RASAL3/ARHGAP36/SRGAP1/ARHGAP9/RGS11/AGAP2/TBC1D10C/ARHGAP44/DOCK2",87
"GO:0019199","transmembrane receptor protein kinase activity","37/3319","74/14486",0.5,2.18228382042784,5.55865982685243,3.11940657241368e-07,2.59118705948496e-05,2.06428098090253e-05,"TGFBR2/TIE1/LTBP4/FGFR1/NTRK3/CSF1R/LTBP1/FGFR2/NTRK2/EPHB6/DDR2/FGFRL1/BMPR2/PDGFRB/NRP2/TGFBR3/IGF2R/ACVRL1/CRIM1/ACVR1B/AXL/TYRO3/ERBB2/MERTK/EPHA3/EPHA2/INSR/IGF1R/EGFR/BMPR1B/FGFR3/EFEMP1/TEK/NRP1/FLT1/PDGFRA/EPHA5",37
"GO:0005085","guanyl-nucleotide exchange factor activity","80/3319","210/14486",0.380952380952381,1.66269243461169,5.27367070383341,4.56414951955519e-07,3.5543314383536e-05,2.83157434009246e-05,"NUCB1/TBC1D10A/IQSEC1/RAPGEF1/SH2D3C/MYCBP2/MON1A/RASGRP2/EIF2B4/GBF1/SH3BP5/AKAP13/CYTH3/SMCR8/RAPGEF3/PSD4/RAP1A/ARHGEF17/ALS2CL/ABR/ARHGEF40/SOS2/RIN3/HPS1/DENND6B/DENND3/CYTH1/SPATA13/DOCK1/RAPGEF2/TAGAP/BCR/ELMO1/ARHGEF25/TBXA2R/EEF1D/SBF1/GNA13/IQSEC3/SBF2/VAV3/IQSEC2/RALGDS/ARHGEF3/PREX1/SWAP70/SOS1/DOCK4/PTGIR/P2RY12/EPS8L1/RHOF/ARFGEF2/ARHGEF6/KIAA1755/RASGRF1/OBSCN/DOCK8/DOCK5/CYTH4/DEPTOR/FGD5/ARHGEF7/ADRA2A/PLCD4/FGD3/ARHGEF2/FGD2/MCF2/HERC1/TIAM1/PLCE1/RASGRP4/NGEF/RASGEF1C/RHOU/ARHGEF37/EPS8L2/RHOD/DOCK2",80
"GO:0140297","DNA-binding transcription factor binding","143/3319","431/14486",0.331786542923434,1.44810480891499,5.14869816467639,5.03777894289988e-07,3.57539274923035e-05,2.84835292939446e-05,"NR1H2/TACC1/NOTCH2/WWP2/PBXIP1/MEF2C/NCOR1/RXRA/EPAS1/ADD1/SMARCD3/NR4A3/KAT5/TCF7L2/STAT3/ACTB/MAX/AR/GABARAPL1/BHLHE40/WBP2/NFIA/TADA3/DHRS7B/HIPK2/ZBTB7A/NCOA1/FOS/BCL6/PRKCB/BAZ2A/NCOA3/DAZAP2/PPARA/STAT5B/CTNNB1/MED16/SMAD3/CD34/KAT2B/CXXC5/SKI/ZNF366/BHLHE41/TOB2/SP1/CRY2/ARNT/NR4A1/TRIP6/DCAF1/MEF2D/AIP/KAT6A/WIPI1/CREB3/CTDP1/SOX17/CSNK2B/PPARGC1B/SPEN/MLXIPL/ARID5A/ATOH8/NCOA2/CITED2/ZFPM1/SIRT2/JMJD1C/FIZ1/PBX2/NFKBIA/HIF1AN/FOXP1/BCL2/TLE1/EEF1D/BBS1/SRC/WFS1/SOX10/STK4/RARB/HSF1/CTBP1/GATA4/NCOR2/YAP1/DGKQ/TAL1/ETS1/PPARGC1A/PRRX1/JUN/SIK1/SOX8/FLNA/MYOCD/HMGA1/GATA2/TGFB1I1/ASAH1/TRIB2/CREB1/HDAC11/HCLS1/MDFIC/RARG/SRF/RNF25/ZBTB17/ZFPM2/TBX5/RBFOX2/TLE4/KLF4/GTF2I/VDR/DHX9/THRAP3/RERG/NLRP3/SP100/PPARG/RNF6/MAPK14/CEBPA/TP53/LEF1/MYC/NFE2L2/TBX3/SPI1/PBX1/HSPB1/TCF21/TRIB1/RB1/PADI2/PRDM16/GATA3/PTPRT/FHL2",143
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","109/3319","310/14486",0.351612903225806,1.53463829952667,5.18750680403195,5.16509385924127e-07,3.57539274923035e-05,2.84835292939446e-05,"NR1H2/TACC1/NOTCH2/WWP2/MEF2C/NCOR1/RXRA/EPAS1/ADD1/SMARCD3/NR4A3/TCF7L2/STAT3/ACTB/AR/GABARAPL1/BHLHE40/WBP2/TADA3/HIPK2/ZBTB7A/NCOA1/FOS/PRKCB/BAZ2A/NCOA3/PPARA/STAT5B/CTNNB1/MED16/SMAD3/CD34/ZNF366/BHLHE41/TOB2/SP1/CRY2/ARNT/NR4A1/TRIP6/DCAF1/MEF2D/AIP/WIPI1/CTDP1/SOX17/CSNK2B/PPARGC1B/SPEN/MLXIPL/ARID5A/NCOA2/CITED2/ZFPM1/JMJD1C/FIZ1/NFKBIA/HIF1AN/FOXP1/BBS1/SRC/STK4/RARB/HSF1/CTBP1/GATA4/NCOR2/TAL1/ETS1/PPARGC1A/PRRX1/JUN/MYOCD/HMGA1/GATA2/TGFB1I1/ASAH1/TRIB2/CREB1/HCLS1/MDFIC/RARG/SRF/RNF25/ZFPM2/TBX5/KLF4/GTF2I/VDR/DHX9/THRAP3/RERG/SP100/PPARG/RNF6/MAPK14/CEBPA/TP53/LEF1/NFE2L2/TBX3/SPI1/HSPB1/TCF21/TRIB1/RB1/PADI2/GATA3/PTPRT",109
"GO:0004713","protein tyrosine kinase activity","56/3319","133/14486",0.421052631578947,1.8377126908866,5.29107832793257,6.0529990139603e-07,3.96949303757607e-05,3.16231472031278e-05,"PRKCD/HIPK2/TIE1/STK16/JAK1/MAP2K4/FGFR1/NTRK3/CSF1R/HIPK1/FGFR2/NTRK2/PTK2B/MATK/CLK4/HIPK3/EPHB6/DDR2/DSTYK/JAK3/FGFRL1/PDGFRB/MAP2K2/FES/NRP2/CAMKK2/IGF2R/BCR/CRIM1/PKM/DYRK1B/AXL/SRC/TYRO3/ERBB2/MERTK/EPHA3/CHKA/MAP2K5/PKDCC/EPHA2/INSR/NEK1/LYN/IGF1R/EGFR/FGFR3/JAK2/EFEMP1/TEK/TTN/NRP1/FYN/FLT1/PDGFRA/EPHA5",56
"GO:0050840","extracellular matrix binding","32/3319","62/14486",0.516129032258065,2.25268007269971,5.38874675867854,7.8094940857887e-07,4.86531481544636e-05,3.87597522257828e-05,"BGN/LTBP1/NID1/PLEKHA2/DAG1/SSC5D/ITGB3/THBS1/LGALS1/ELN/OLFML2A/ACHE/FBLN2/CD248/GPC1/VWA1/ITGA6/NTN4/SPOCK2/DCN/SLIT2/LGALS3/ADAM9/ITGA2/ADAMTS5/TINAGL1/SPARC/LTBP2/ADAMTS15/ITGB1/TGFBI/SPARCL1",32
