"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031968","organelle outer membrane","96/5463","209/14708",0.45933014354067,1.2366516110555,2.64873049855972,0.00539518030641434,0.0348417718853487,0.0265911001821307,"PLEC/MTERF3/CYB5R3/PMAIP1/SYNE1/TOMM5/PDE2A/PRNP/FIS1/MYO19/RETSAT/AGPAT5/PINK1/MFN1/MAVS/TMEM109/ARMC1/RNF185/CISD2/OPA1/SLC44A2/TOMM22/ATF2/LTC4S/GRK2/VPS13A/VDAC1/VDAC3/TUFM/PSEN1/MTFR1L/UBC/MFN2/MIEF1/PTRH2/APOOL/SLC44A1/ACACB/ACSL1/MTX2/NAV3/CPTP/RAB11FIP5/BECN1/BCL2L1/GDAP1/PPP1R15A/PI4KB/BNIP3L/LRPPRC/BRI3BP/MAOA/SLC11A2/MAOB/SLC22A3/BCL2L11/ACSL4/PLA2G2A/HK1/BCL2/HMOX1/SOX10/DCAKD/AKAP1/GPAM/BCL2L2/GPAT2/ITPRIP/MAPKAP1/VAT1/TRABD/MLXIP/BOK/SERAC1/LPIN1/CYB5A/PTGS2/BNIP3/ACSL5/AMBRA1/QTRT1/ENO1/ITPR3/ARMC12/PGR/RAC2/AIFM2/MGARP/MYOC/MCL1/ASS1/GK/WASF1/ACSL6/UGT2B28/RHOD",96
"GO:0098858","actin-based cell projection","96/5463","209/14708",0.45933014354067,1.2366516110555,2.64873049855972,0.00539518030641434,0.0348417718853487,0.0265911001821307,"TBC1D10A/MYO3A/STX4/PAFAH1B1/ICAM2/PDGFA/FOXA1/ELMOD3/RAPGEF3/CTNNB1/SLC27A4/RHOC/FZD3/ADGRA2/DAG1/VASP/FMR1/FARP1/KPTN/B4GALT1/UNC5C/PLS1/SLC7A8/EXOC4/UTRN/ITGB3/PIEZO1/DYNC1H1/TGFB1/PPP1R9B/ENAH/ADCY6/SPATA13/TWF1/CXADR/EZR/MYO1C/MSN/HYAL2/ACTC1/MYO6/SRC/CD44/CLIC4/NF2/ACTN2/FMN2/SLC6A6/TENM2/ESPN/JAM3/AOC3/PALM/DOCK4/CEACAM1/DMD/MYO1B/ACTA1/GPM6A/ATP6V1B1/ITGA6/PDPN/LCP1/AP2A1/USH2A/ACTG2/ACTA2/CA9/PROM1/CRB1/SLC7A11/HLA-G/MYO5A/KITLG/MAP2/TEK/RDX/ADGRV1/DPEP1/FZD9/AQP5/PDGFRA/BAIAP2/MYO1F/TTYH1/ITGB1/VIL1/ERMN/ATP6V1A/EPS8L2/CDHR5/MUC20/USH1C/TBC1D10C/ATP8B1/MYO1G",96
"GO:0005788","endoplasmic reticulum lumen","129/5463","290/14708",0.444827586206897,1.19760646859437,2.61259345223787,0.00573509253102734,0.0366939716568509,0.0280046915988762,"CST3/CLU/NUCB1/RCN2/APLP2/COL6A1/CSF1/LAMB2/GBF1/TGOLN2/PDGFA/CRTAP/LTBP1/TMEM43/UGGT1/DAG1/SHISA5/C3/COL6A2/CES2/H6PD/DNAJC3/FBN1/MFGE8/PNPLA2/THBS1/GANAB/LGALS1/SIL1/TXNDC16/DNAJC10/P3H2/MIA3/PRKCSH/PDGFC/ARSA/CD4/PPIB/RCN3/MAPK1/COL13A1/P4HB/IL23A/F10/ERAP1/COL10A1/CASQ2/WFS1/COL5A3/COL27A1/FKBP10/IGFBP4/FOXRED2/SPON1/FAM20C/EDEM3/BMP4/ADAMTSL4/DMP1/CANX/UGGT2/ADAM17/APP/CHRDL1/CERCAM/WNT7B/BACE1/COL14A1/FN1/CASQ1/ARSD/VWA1/CDH2/ASPH/CALU/PDGFB/APOB/CFP/HRC/NOTUM/MXRA8/SLC27A2/PTGS2/STC2/COL4A3/COL11A1/SERPINA1/COL18A1/VCAN/FSTL3/COL22A1/SCG3/ERO1A/IGFBP7/COL4A2/SDC2/RNASET2/PDGFD/EBI3/SERPING1/TNC/B2M/EDN1/COLGALT1/ADAMTS5/COL28A1/MELTF/TIMP1/TMEM132A/COL15A1/ALB/TF/ADAMTS13/COL12A1/APOA1/BPIFB2/F5/COL17A1/IGFBP1/COL4A4/COL8A1/BCHE/IGFBP5/ACE2/APOA2/SRL/COL21A1/TRDN/SPARCL1",129
"GO:0031091","platelet alpha granule","43/5463","84/14708",0.511904761904762,1.3781979202078,2.67208259861803,0.00584610582284487,0.037061092876934,0.0282848770376174,"CLU/APLP2/TEX264/OLA1/PHACTR2/PDGFA/ALDOA/APOOL/IGF1/ISLR/SNCA/TGFB3/ITGB3/PECAM1/TGFB1/THBS1/TMX3/VWF/CFD/ACTN1/SERPINA5/PCDH7/ACTN2/CD36/CYB5R1/APP/SRGN/FN1/F13A1/SERPINA3/PDGFB/SERPINA1/VEGFA/SERPING1/SPARC/FERMT3/TIMP1/ALB/GTPBP2/SERPINF2/MMRN1/F5/PLG",43
"GO:0005802","trans-Golgi network","99/5463","217/14708",0.456221198156682,1.22828141725947,2.60420661406493,0.00607783492254742,0.0381798539225479,0.0291387109683852,"ATP2C1/DPY30/SYS1/ARL5B/AP1S2/VAMP3/NDST1/RAB3IP/VAMP2/ATG9A/STX4/INPP5K/CLTB/STX8/GBF1/RAB14/CD74/TGOLN2/ST3GAL1/C17orf75/CLASP2/FAM91A1/PLPP3/PCSK7/PI4K2A/SCAMP2/VPS54/KIF13A/CLN3/CA4/M6PR/BICD1/GGA3/GNAS/BECN1/WIPI1/KLHL20/PCSK5/SLC11A2/OCRL/IGF2R/WLS/RAB31/PLD4/ARFRP1/GPER1/AP1M1/FURIN/OPTN/PLEKHA8/STX6/CLIP3/AP4S1/GRN/ATP9B/RAB13/CD2AP/RAB7B/FLNA/APP/SCAMP4/BACE1/COG3/BOK/MYO1B/SLC2A4/CDH1/ARFGEF2/POSTN/ARFIP1/CCDC186/ASAP1/VPS53/FUT7/COG2/RHOBTB3/ATP8B2/HLA-DRB4/TRAPPC9/PIK3C2A/FCMR/RAB11FIP3/PCSK1/AP4B1/MLANA/SCAMP1/PRKD1/HLA-DRB1/SYT11/AP1S3/SYT17/ATP8A2/LGR5/CABP7/RBFOX1/HLA-DRA/ATP8B1/TGFBI/AP1M2",99
"GO:0030863","cortical cytoskeleton","52/5463","105/14708",0.495238095238095,1.33332636001499,2.6349201303043,0.00621980180364965,0.0387196670839811,0.0295506942022615,"EPB41L2/SPTBN1/MYADM/CALD1/CAPZB/ACTB/PDLIM2/PRKCB/CLASP2/AKAP13/RAPGEF3/NUMA1/WASL/FLOT2/GYPC/SPTAN1/ANLN/PLS1/ACTR2/GSN/TMOD1/MYH9/PIEZO1/PPP1R9B/FCHSD1/DLC1/IQGAP1/EZR/FLOT1/ACTN1/WDR1/VCL/NF2/ACTN2/HIP1/FLNA/GMFB/DMTN/CDH1/CDH2/PCLO/SELE/TPM4/DLG4/RDX/COTL1/PLEKHH2/PDE4DIP/CLDN5/CORO1A/EPB41/MYRIP",52
"GO:0031093","platelet alpha granule lumen","33/5463","62/14708",0.532258064516129,1.43299498680271,2.62629427344058,0.00703576706658047,0.0431880980143389,0.0329609827179279,"CLU/TEX264/OLA1/PDGFA/ALDOA/APOOL/IGF1/ISLR/TGFB3/TGFB1/THBS1/VWF/CFD/ACTN1/ACTN2/APP/SRGN/FN1/F13A1/SERPINA3/PDGFB/SERPINA1/VEGFA/SERPING1/SPARC/FERMT3/TIMP1/ALB/GTPBP2/SERPINF2/MMRN1/F5/PLG",33
"GO:0035579","specific granule membrane","44/5463","87/14708",0.505747126436782,1.36161975757499,2.60044352940227,0.00706259779395122,0.0431880980143389,0.0329609827179279,"SLC2A3/SLC44A2/HMOX2/TOM1/ORMDL3/ALDH3B1/RAP1A/STOM/CD47/PLD1/STK10/SNAP23/TMEM63A/SLCO4C1/HVCN1/CD93/AP1M1/CD59/TNFRSF1B/TMC6/FPR2/CD36/ANO6/CEACAM1/DEGS1/ITGB2/RAB37/DGAT1/SLC2A5/ADAM8/LAIR1/PTPRB/MMP25/SLC27A2/AGPAT2/ITGAM/CYBB/PTPRJ/ITGAL/SCAMP1/CD53/CLEC4D/P2RX1/ADGRG3",44
"GO:0031253","cell projection membrane","145/5463","332/14708",0.436746987951807,1.17585112553454,2.49126169737809,0.00788563294326574,0.0477980031911985,0.0364792438095673,"TLN1/RHOA/CYBRD1/SPTBN1/SH2D3C/EFCAB7/STX4/PDE4A/FAM107A/EHD1/ITGA5/INPP5K/CLTB/RASGRP2/BRWD1/PRKCB/CLASP2/CTNNB1/SLC27A4/AQP1/PSD4/CLCN3/SLC39A6/VASP/C2CD5/CA4/B4GALT1/SLC7A8/RAB35/ARL13B/UTRN/EGFR/ITGB3/EPB41L5/ARPC2/PIEZO1/PPP1R9B/PIP5K1A/DLC1/DHRS3/SPATA13/TMEM67/SPRY2/TWF1/SLC11A2/EZR/MYO1C/MSN/EHD3/CFL1/PIP5K1C/SH3BGRL3/ATP1B2/PACSIN2/APC/GPER1/MYO6/MACF1/FERMT2/BBS7/BBS1/SRC/THEM4/ITGA8/CD44/GNA13/ERBB2/NF2/SH3YL1/CD36/SLC6A6/ADAM17/AKAP5/GPI/SLC28A1/LIMA1/PALM/CYS1/THY1/EPHA2/SCNN1A/CEACAM1/APC2/INSR/DMD/DMTN/DPP4/P2RY12/PDPN/SHISA6/ABCG2/EPS8L1/LCP1/KCNA2/ACE/USH2A/SLC20A2/CA9/RHO/PROM1/CSPG4/ITLN1/MXRA8/TESC/DOCK8/SLC19A1/SLC7A11/CNTNAP2/HLA-G/TPM1/RAB25/PLEK/FGD5/PTPRJ/ATP2B2/ADGRV1/GPR161/GABRA2/PRCD/KANK1/DPEP1/FZD9/ARHGEF2/FGD2/TRPM6/TIAM1/KCNC1/AIF1L/MAPT/TTYH1/ITGB1/SLC26A3/FAP/SHISA9/KCNB1/HHIP/PLEK2/SHANK3/EPS8L2/CDHR5/MUC20/ACE2/TBC1D10C/GABRA1/SLC1A2",145
"GO:0000800","lateral element","9/5463","12/14708",0.75,2.01922020867655,2.71508397330706,0.00877804953340856,0.0514036629456383,0.0392310688335209,"BRCA1/SMC3/BLM/RAD51/BRCA2/SYCP2L/DMC1/SMC1B/SYCP2",9
"GO:0001527","microfibril","9/5463","12/14708",0.75,2.01922020867655,2.71508397330706,0.00877804953340856,0.0514036629456383,0.0392310688335209,"LTBP4/LTBP1/EFEMP2/FBN1/THSD4/MFAP5/MFAP4/FBN3/MFAP2",9
"GO:0005677","chromatin silencing complex","9/5463","12/14708",0.75,2.01922020867655,2.71508397330706,0.00877804953340856,0.0514036629456383,0.0392310688335209,"CBX3/EZH2/SUZ12/BAZ2A/BAHD1/SIRT2/RRP8/L3MBTL1/RB1",9
"GO:1990907","beta-catenin-TCF complex","9/5463","12/14708",0.75,2.01922020867655,2.71508397330706,0.00877804953340856,0.0514036629456383,0.0392310688335209,"TCF7L2/CTNNB1/BCL9L/TCF7L1/TLE1/TLE4/PYGO2/LEF1/TCF7",9
"GO:0101002","ficolin-1-rich granule","76/5463","164/14708",0.463414634146341,1.24764825901966,2.45154268308437,0.00950732175011534,0.055206380918737,0.0421332878974594,"CAND1/CST3/LAMP1/DYNLT1/RHOA/SERPINB6/PSMD14/APEH/SIRPA/DERA/CAT/SLC2A3/EEF2/COPB1/CDK13/ATG7/PLEKHO2/CTSB/MVP/ALDOA/HSP90AB1/PGM2/ACTR2/ATP6V0A1/ALAD/GSN/GYG1/APAF1/TIMP2/CSNK2B/IMPDH2/NCKAP1L/DSP/MAPK1/CD93/PKM/PGM1/CAB39/CFD/SLC11A1/CRISPLD2/VCL/FPR2/CD55/ACLY/GPI/NBEAL2/ENPP4/ASAH1/PDAP1/LRG1/ITGB2/ADAM8/FCN1/PYGL/CD300A/CANT1/SERPINA1/SIGLEC5/LGALS3/CR1/FPR1/MAPK14/HBB/DSC1/COTL1/GNS/ALDOC/CLEC4D/ADGRE3/FCER1G/CDA/MGAM/BIN2/KRT1/TBC1D10C",76
"GO:0035861","site of double-strand break","40/5463","79/14708",0.506329113924051,1.36318663876898,2.48805672367019,0.00967975919615927,0.0555608194872553,0.0424037939875313,"RPA3/TOPBP1/RNF168/RBBP8/POLQ/SMC5/TIMELESS/ARPC4/ESCO2/RIF1/KAT5/HTATSF1/RNF138/ZBTB7A/MBTD1/RAD51/RAD17/ASF1A/ATF2/CHD1L/MDC1/SAMHD1/SMCHD1/ACTR2/ZGRF1/PARP3/IFFO1/SMC6/ARPC2/LMNA/RAD18/SLF1/DMC1/PHF1/EPC1/POLH/INIP/HELB/TP53/XRCC4",40
"GO:0001931","uropod","10/5463","14/14708",0.714285714285714,1.92306686540624,2.6561423755032,0.00972917388995354,0.0555608194872553,0.0424037939875313,"ICAM2/DNM2/FLOT2/MYH9/EZR/MSN/PIP5K1C/SELPLG/FLOT1/PSTPIP1",10
"GO:0098791","Golgi apparatus subcompartment","135/5463","309/14708",0.436893203883495,1.17624478175333,2.40687496616836,0.00993797585959565,0.0562880435982016,0.0429588085043781,"ATP2C1/DPY30/TMEM115/SYS1/ARL5B/AP1S2/VAMP3/NDST1/HACE1/RAB3IP/VAMP2/ATG9A/STX4/INPP5K/CLTB/STX8/ST3GAL2/SULF2/GBF1/RAB14/ZFYVE1/CD74/TGOLN2/VRK1/ST3GAL1/C17orf75/NSFL1C/CLASP2/FAM91A1/PLPP3/PCSK7/PI4K2A/NAGPA/SCAMP2/VPS54/KIF13A/TOM1L1/CLN3/CA4/B4GALT1/M6PR/BICD1/GGA3/GNAS/BECN1/WIPI1/SAR1B/KLHL20/GOLGA2/CSGALNACT1/PCSK5/SLC11A2/ST6GAL1/RASIP1/OCRL/IGF2R/WLS/RAB31/PLD4/ARFRP1/GPER1/GOLGA8A/AP1M1/FURIN/GALNT2/OPTN/PLEKHA8/PLK3/STX6/CLIP3/AP4S1/LPCAT2/SORT1/GRN/ATP9B/B4GALNT3/RAB13/CD2AP/NSF/RAB7B/USO1/FLNA/APP/SCAMP4/BACE1/COG3/BOK/MYO1B/SLC30A7/SLC2A4/ABO/CDH1/GCC1/ARFGEF2/POSTN/ARFIP1/RAB27B/CCDC186/ASAP1/VPS53/FUT7/COG2/GPR89B/RHOBTB3/CANT1/ATP8B2/HLA-DRB4/TRAPPC9/PIK3C2A/GALNT3/FCMR/SAR1A/RAB11FIP3/PCSK1/AP4B1/MLANA/FUT5/SCAMP1/FUT6/SULF1/APH1A/PRKD1/HLA-DRB1/SYT11/FUT3/AP1S3/SYT17/ATP8A2/LGR5/CABP7/RBFOX1/HLA-DRA/ATP8B1/TGFBI/AP1M2",135
"GO:0005721","pericentric heterochromatin","15/5463","24/14708",0.625,1.68268350723046,2.57292444188431,0.0102120123487508,0.0568530334309579,0.0433900064725568,"HELLS/CBX3/EZH2/CBX1/ESCO2/CENPA/CBX5/DNMT1/NCAPD3/UHRF2/CENPC/IKZF1/KDM4C/FLYWCH1/BAZ1A",15
"GO:0030315","T-tubule","28/5463","52/14708",0.538461538461538,1.44969656007547,2.49711013801364,0.0102603789542042,0.0568530334309579,0.0433900064725568,"FXYD1/ATP2B4/DYSF/AHNAK/BIN1/ATP1A2/SLC9A1/CAPN3/REM1/TGFB3/OPRK1/PPP3CB/CACNB2/ANK2/CACNB1/SLC8A1/ANK3/CASQ1/SLC2A4/IGF1R/CLCN1/SCN1B/KCNJ3/CACNA1C/SCN2B/AHNAK2/RDX/RTN2",28
"GO:0042575","DNA polymerase complex","11/5463","16/14708",0.6875,1.85095185795351,2.61787382654968,0.0102845574223875,0.0568530334309579,0.0433900064725568,"DNA2/POLE2/PRIM1/PRIM2/POLD3/POLA1/POLA2/POLD4/REV3L/POLG/MCM3",11
"GO:0016327","apicolateral plasma membrane","14/5463","22/14708",0.636363636363636,1.71327775281647,2.57360828362277,0.0104522596724096,0.0568701687687797,0.0434030840934704,"CTNNB1/FZD6/CXADR/CLDN3/EPPK1/PALM/OCLN/THBD/CDH2/CLDN4/MTCL1/CLDN5/ZG16B/KRT8",14
"GO:0090665","glycoprotein complex","14/5463","22/14708",0.636363636363636,1.71327775281647,2.57360828362277,0.0104522596724096,0.0568701687687797,0.0434030840934704,"PGM5/SSPN/DAG1/UTRN/SNTA1/SNTB2/FLNA/SGCA/DMD/SGCD/SNTB1/SGCB/KRT8/SGCG",14
"GO:0043296","apical junction complex","66/5463","141/14708",0.468085106382979,1.26022254158537,2.38667673247116,0.0114748950060181,0.0619465035090507,0.0472773223520975,"ECT2/RHOA/MARVELD3/ACTB/PATJ/EPCAM/PDCD6IP/CYTH3/SAPCD2/MTDH/RPGRIP1L/CTNNB1/SORBS1/PRKCI/CTNNA1/VASP/SYMPK/NECTIN2/F11R/FBF1/CLMP/ESAM/JAM2/MICALL2/MPP7/CYTH1/SYNPO/CXADR/PKN2/RAPGEF2/MARVELD2/APC/DLG3/CLDN3/RAB13/YAP1/PMP22/WWTR1/ADCYAP1R1/VCL/EPPK1/CCDC88C/FRMD4B/ANK3/JAM3/PLEKHA7/USP53/OCLN/NHS/ILDR1/CDH1/TBCD/CCND1/YBX3/MXRA8/CRB1/CDH5/EPB41L4B/CLDN4/NPHP4/ARHGEF2/CYTH2/CLDN5/WNK3/CLDN18/JAML",66
"GO:0000794","condensed nuclear chromosome","37/5463","73/14708",0.506849315068493,1.36458717298689,2.40043881406816,0.0122853179969079,0.0658074010532044,0.0502239438306884,"NCAPG/BRCA1/SMC4/CHEK1/TOPBP1/SMC2/RAD21/NEK2/NCAPG2/SMC3/PSMC3IP/RAD1/BLM/RAD51/NCAPD3/BRCA2/SYCE1L/PLK1/AGO3/SUN2/NCAPH/LRPPRC/ADD3/SYCE2/SMC1A/SYCP2L/DMC1/SMC1B/C14orf39/UBE2I/NCAPH2/HSPA2/NOL6/TTN/SYCE1/SYCP2/SYCE3",37
"GO:0032153","cell division site","25/5463","46/14708",0.543478260869565,1.46320304976562,2.41867718020564,0.0128491780778362,0.0682983234752679,0.0521250058056352,"ECT2/RACGAP1/PLK4/MASTL/RHOA/RHOB/CEP55/SSH1/PLCD3/NDE1/DIAPH3/ICAM2/RHOC/ANLN/SPIRE2/MYH9/PKN2/NF2/MYLK/LIMA1/PSTPIP1/SVIL/RAB11FIP3/RDX/ITGB1",25
"GO:0032154","cleavage furrow","24/5463","44/14708",0.545454545454545,1.4685237881284,2.39252203882202,0.013843946638943,0.0730241765458747,0.0557317578634827,"ECT2/RACGAP1/PLK4/MASTL/RHOA/RHOB/CEP55/SSH1/PLCD3/NDE1/DIAPH3/ICAM2/RHOC/SPIRE2/MYH9/PKN2/NF2/MYLK/LIMA1/PSTPIP1/SVIL/RAB11FIP3/RDX/ITGB1",24
"GO:0016607","nuclear speck","145/5463","337/14708",0.43026706231454,1.15840526313788,2.26133680738109,0.0143056629600734,0.0748879780712935,0.0571542036921594,"RSRC1/SMC4/SRSF10/E2F7/THOC1/RBM8A/ZBTB16/NSL1/TCF12/NCAPG2/WRN/SRSF1/SRPK1/LUC7L3/MBD4/BARD1/SMC5/MEF2C/RMI2/EPAS1/GPATCH2/ZNF106/DDX46/SNRPA1/NUP43/RBM15/HSPB6/LUC7L2/OIP5/AR/GLI3/S100PBP/FAM107A/PPIH/PRPF40A/DHX36/DHX15/SOX2/SRSF11/PRPF8/PPP4R3B/ASCC2/FAM76B/SARNP/BAZ2A/RBM39/PNISR/DAZAP2/CDK13/PNN/PSKH1/SUMO1/HIPK1/SPRTN/HP1BP3/NXT1/THOC2/YLPM1/POLDIP3/HIKESHI/SRRM1/ALKBH5/SRSF7/POMP/ARGLU1/CRY2/RBM25/ARHGAP18/ATP6V0A1/CSNK1A1/SFPQ/SON/TFIP11/KAT6A/NR3C1/SRRM2/DDX42/SMC6/PQBP1/SRSF6/BNIP3L/CNOT7/LMNA/SMURF2/PIP5K1A/BRD2/SF3B1/ELL/KMT2E/ASCC1/POLI/MAML2/DDX17/ATOH8/PRPF6/DOCK1/HIF3A/PACSIN2/LHPP/SRSF12/WAC/U2AF1L4/MBD1/TBXA2R/SART3/PATL1/ASCC3/NFKBIZ/AKAP17A/RBM4/KLF15/DGKZ/DGKQ/SGK1/PIAS2/RBM14/SRPK2/LIMK1/HSPB3/CPSF6/GRK5/SLC28A1/ZC3H14/ZC3H18/SRSF3/U2AF2/SRSF5/ADGRD1/KAZN/RNF34/PRKAA1/IFI16/AFDN/THRAP3/IL16/CMYA5/CHD5/MAPK14/NAMPT/APBB1/BCLAF1/MSX2/MAPT/PPP1R16B/TENM1",145
"GO:0036464","cytoplasmic ribonucleoprotein granule","96/5463","216/14708",0.444444444444444,1.19657493847499,2.23725274712469,0.0158504411990481,0.0823507884852799,0.0628497905874404,"SNRPG/TIA1/FXR1/BARD1/SYNE1/LSM14A/CAPRIN1/ACTB/MEX3A/HOXD10/HIPK2/LARP1/STAU2/ZFP36/DHX36/RC3H2/IGF2BP3/QKI/CNOT2/PABPC1L/SARNP/EIF4E2/DAZAP2/SAMD4A/CNOT9/LSM4/EIF4G1/POLDIP3/SQSTM1/POLR2G/NSUN2/ZFP36L1/FMR1/MBNL1/SSB/XRN1/FAM184A/ANG/AGO3/PQBP1/LARP4B/TSTD1/CNOT7/ROCK1/CDK9/PPP6R2/APOBEC3B/POLI/IQGAP1/CIRBP/TNRC6B/G3BP1/MEX3B/GHR/RBPMS/PRRC2C/ZC3H12B/PATL1/NFKBIZ/RBM4/EDC3/CPEB1/PNRC1/CMA1/TOP1/DDX19B/G3BP2/MOV10/RBPMS2/PABPC4L/BTBD2/HENMT1/TUBA1A/EID1/ZC3H12C/HELZ2/TNRC6C/APOBEC3C/DDX6/DHX9/ELAVL1/PIWIL2/LARP4/FLG/TDRD9/ARC/YTHDF3/GRB7/MAPT/ANKRD34A/DDX3Y/RBFOX1/TDRD5/MYH1/SNCAIP/INA",96
"GO:0070160","tight junction","59/5463","126/14708",0.468253968253968,1.26067716732187,2.25893589946055,0.0160292512599275,0.0826583031388801,0.0630844845343574,"ECT2/MARVELD3/ACTB/PATJ/EPCAM/PDCD6IP/CYTH3/SAPCD2/MTDH/RPGRIP1L/CTNNB1/PRKCI/VASP/SYMPK/MAP3K1/F11R/CLMP/ESAM/JAM2/MICALL2/MPP7/CYTH1/SYNPO/CXADR/RAPGEF2/MARVELD2/APC/DLG3/CLDN3/RAB13/YAP1/LUZP1/PMP22/WWTR1/ADCYAP1R1/EPPK1/FRMD4B/ANK3/JAM3/EPHA2/USP53/OCLN/NHS/ILDR1/TBCD/CCND1/YBX3/MXRA8/AFDN/CDH5/EPB41L4B/CLDN4/NPHP4/ARHGEF2/CYTH2/CLDN5/WNK3/CLDN18/JAML",59
"GO:0070820","tertiary granule","70/5463","153/14708",0.457516339869281,1.23176831901838,2.21522513330213,0.0173887509349532,0.0890046436744642,0.0679279861084722,"CST3/GGH/SVIP/LAMP1/RHOA/SERPINB6/SIRPA/SLC2A3/ARMC8/COPB1/RAB14/SPTAN1/STOM/ALDOA/NRAS/ATP6V0A1/CD47/TIMP2/PLD1/SNAP23/TMEM63A/NCKAP1L/DSP/CD93/PGM1/CYSTM1/CD59/SLC11A1/TMC6/FPR2/CD55/NBEAL2/ENPP4/ANO6/ASAH1/CEACAM1/LRG1/ITGB2/OLFM4/ADAM8/LAIR1/CFP/PTPRB/CD300A/ITGAM/CANT1/SIGLEC5/LGALS3/CR1/LTF/FPR1/CYBB/TCN1/B2M/HBB/DSC1/CD53/ALDOC/PGLYRP1/CLEC4D/ADGRE3/FCER1G/CDA/FOLR3/MMP8/PRSS3/MGAM/CRISP3/TBC1D10C/HP",70
"GO:0098636","protein complex involved in cell adhesion","29/5463","56/14708",0.517857142857143,1.39422347741952,2.27202042738687,0.0176768351204869,0.0898139196195328,0.0685456222551389,"ITGA7/LAMB2/ITGA5/NID1/MMRN2/LAMA2/ITGB3/ITGB4/JAM2/PLP1/LGALS1/EMILIN1/ITGA8/JAM3/CD28/ITGA6/LYN/ITGB2/ITGAM/ITGAD/TNC/ITGAL/ITGA2/MMRN1/ITGB8/ITGB1/ITGA9/TNR/LGALS2",29
"GO:0072687","meiotic spindle","9/5463","13/14708",0.692307692307692,1.86389557723989,2.39536842369115,0.0191551285446983,0.0966145534626755,0.0737358386545822,"FBXO5/SKA2/ASPM/AURKA/BORA/SKA3/SIRT2/HSPA2/SHCBP1L",9
"GO:0030894","replisome","11/5463","17/14708",0.647058823529412,1.74207233689742,2.35325620352504,0.0194306277724966,0.0972767232096579,0.0742412039424764,"RPA3/DONSON/PCNA/PRIM1/PRIM2/POLD3/POLA1/POLA2/POLD4/MCM3/HELB",11
"GO:0098685","Schaffer collateral - CA1 synapse","46/5463","96/14708",0.479166666666667,1.29005735554335,2.1917391063848,0.0195679660291497,0.0972767232096579,0.0742412039424764,"ITPR1/RHOB/ARHGDIA/CAPZB/ACTB/STX4/PAFAH1B1/TUBB2B/CTNNB1/PRKCI/NOTCH1/ABR/PTK2B/LRP8/PTPRS/AKAP12/SNX27/ROCK1/PTPRA/BCR/SLC16A7/PFN2/HIP1/GRM5/IQSEC2/CDH11/SYNGR1/APBA1/NETO1/GABBR1/DCC/FYN/PTN/EEA1/LRRC4/BAIAP2/GABRB1/ITGB1/CACNG3/PLAT/TNR/INA/PCDH8/ADRB1/GRM1/ADORA3",46
"GO:0030140","trans-Golgi network transport vesicle","19/5463","34/14708",0.558823529411765,1.50451701822959,2.26394155032747,0.0199753186294628,0.0985924655211341,0.0752453731831643,"AP1S2/CLTB/RAB14/TGOLN2/RAB8B/IGF2R/AP1M1/FURIN/RAB12/SORT1/RAB13/SLC2A4/AP2A1/RAB27B/AP1G2/AP4B1/AP1S3/STEAP2/AP1M2",19
"GO:0014704","intercalated disc","27/5463","52/14708",0.519230769230769,1.39792168292992,2.2096105614261,0.0207725493056209,0.101800223902015,0.0776935214790302,"FXYD1/PGM5/ATP1A2/SLC9A1/CTNNB1/CTNNA1/TMEM65/VAMP5/CXADR/SCN4B/FHOD1/DSP/DES/KCNA5/ACTN1/CTNNA3/ANK2/SLC8A1/VCL/ANK3/DSG2/ATP2A2/CDH2/SCN1B/GJC1/ITGB1/MYH1",27
"GO:0031901","early endosome membrane","74/5463","164/14708",0.451219512195122,1.21481541009809,2.12652069077511,0.0213059084086023,0.103678751481297,0.0791272061727928,"WDR81/ATP13A3/RCC2/VAMP3/SLC9A9/EHD1/SNX4/RAB14/TOM1/SNX16/SNX1/PSEN1/RABEP1/PI4K2A/CLCN3/TPCN1/CLN3/RAB5B/NTRK2/MCOLN3/IFITM3/GGA3/RAB11FIP5/RAB5A/ARL8B/EGFR/PLD3/SNX27/ATP11B/ITCH/SLC11A2/TMEM63A/OCRL/INPP4A/STEAP4/WLS/RAB31/ZFYVE28/SNX19/PML/CLCN4/TMEM9B/HLA-E/CLIP3/APPL1/LAMP3/RAB4B/SNX5/SNX21/PDLIM4/LRP6/BOK/ZFYVE16/SLC39A14/SORCS2/SH3GL3/HLA-G/MR1/LDLRAD4/FCMR/SNX12/STAM2/EEA1/GPNMB/B2M/ARC/SNX7/SNX20/SLC35D3/FGD2/HLA-B/KIAA0319/HLA-DRA/HSD17B6",74
"GO:0015030","Cajal body","26/5463","50/14708",0.52,1.39999267801574,2.17782948712471,0.0225271818774538,0.108855123617627,0.0830777925697782,"XPO1/UBL5/DDX46/OIP5/ARIH1/LSG1/CDK2/NOP58/ICE1/TGS1/VRK1/PHAX/NPAT/FMR1/ZC3H8/SCARNA15/RDM1/GEMIN4/SRRM2/DDX42/ELL/SART3/HMBOX1/NOLC1/HNRNPA2B1/HSPB7",26
